area,rooms,bathroom,parking spaces,floor,hoa,rent amount,property tax,fire insurance,total
50,2,1,1,9,410,1998,43,26,2477
300,2,1,2,0,0,2800,350,43,3193
130,3,2,1,0,0,1300,250,20,1570
120,3,2,1,18,1150,5300,167,68,6685
89,2,2,0,7,428,3900,5,50,4383
69,3,2,2,11,582,2000,142,26,2750
55,1,1,0,0,0,1650,0,25,1675
110,3,2,1,0,0,3200,0,49,3249
50,2,1,1,2,399,1650,0,21,2070
80,3,1,1,1,380,1328,50,10,1768
66,2,2,1,23,360,2583,0,10,2953
180,3,4,3,12,2047,2200,902,28,5177
135,2,3,1,22,1415,6500,339,83,8337
74,2,1,1,5,569,2024,71,8,2672
56,2,1,1,6,680,2200,11,28,2919
40,1,1,1,6,600,650,35,9,1294
86,3,2,2,6,800,3100,203,40,4143
70,2,2,0,0,0,1500,0,23,1523
30,1,1,0,1,50,1150,50,15,1265
438,5,6,5,0,0,12000,817,181,13000
72,2,1,2,16,730,1200,89,16,2035
66,1,1,1,10,762,3500,65,45,4372
70,2,1,1,4,452,1000,42,13,1507
1000,4,7,4,10,6000,15000,4900,191,26090
380,4,6,6,0,0,4100,269,62,4431
248,3,4,4,2,2648,8000,667,102,11420
109,3,1,1,1,1200,2800,145,36,4181
135,3,2,2,3,1100,2400,92,31,3623
54,2,2,1,4,954,2800,199,36,3989
170,3,3,2,0,0,2750,100,42,2892
45,1,1,2,12,530,3350,0,43,3923
180,3,4,3,7,2420,4500,680,58,7658
51,2,1,0,2,271,980,21,13,1285
166,3,2,2,2,2124,7000,882,89,10100
350,4,4,4,0,0,13000,1417,196,14610
63,2,1,1,1,498,870,90,12,1470
73,2,2,1,11,700,1250,150,16,2116
126,3,4,3,4,1560,4000,1021,51,6632
87,2,2,1,5,2100,2975,117,38,5230
171,3,5,3,16,1320,10600,870,135,12930
65,3,2,1,10,587,3250,113,42,3992
63,2,1,2,12,1200,5500,220,70,6990
59,2,2,1,6,500,2500,75,32,3107
70,2,1,0,0,0,1210,59,19,1288
90,2,1,1,0,0,2735,19,42,2796
35,2,1,0,11,568,2399,0,31,2998
30,1,1,1,3,700,3300,9,42,4051
61,1,2,2,1,2200,4000,250,51,6501
54,1,1,1,5,751,2350,127,30,3258
32,1,1,1,23,1800,2000,416,26,4242
90,3,2,1,3,920,1300,129,17,2366
93,2,1,1,4,985,5500,110,70,6665
44,1,1,0,4,417,520,23,7,967
220,4,4,4,10,2200,5500,832,70,8602
100,2,2,0,0,0,2500,220,38,2758
55,2,2,1,17,700,1800,0,26,2526
100,2,3,1,7,1149,4930,266,63,6408
35,1,1,1,5,815,3200,149,41,4205
60,2,2,1,14,916,5650,59,72,6697
162,3,4,0,0,0,3200,267,49,3516
165,4,3,2,0,0,5000,46,76,5122
97,2,3,2,11,700,2820,167,36,3723
55,1,1,0,7,480,1200,50,16,1746
230,3,3,3,6,2100,10500,792,134,13530
77,2,2,1,8,840,3260,34,42,4176
42,1,1,1,4,1200,2350,151,30,3731
180,3,3,1,0,0,3000,117,46,3163
50,2,1,1,15,650,1300,34,17,2001
200,5,2,3,0,0,4800,300,73,5173
290,6,3,4,0,0,8000,1525,121,9646
49,1,1,0,12,443,3800,89,49,4381
38,1,1,1,16,1100,2863,0,37,4000
280,4,6,3,8,4500,4800,1500,61,10860
68,2,2,0,6,630,6443,20,82,7175
70,2,3,1,16,1100,1500,292,20,2912
280,4,3,3,0,0,2167,169,33,2369
140,3,2,3,13,1100,8000,167,102,9369
225,4,3,2,0,0,3400,132,52,3584
70,2,1,2,0,0,1400,85,22,1507
81,3,1,1,3,900,2800,142,36,3878
19,1,1,0,0,0,1200,41,16,1257
233,4,5,4,7,3240,11000,92,140,14470
43,2,1,1,1,750,1375,17,18,2160
50,1,1,0,0,0,1200,0,19,1219
54,1,1,1,13,679,5000,359,64,6102
50,1,1,1,6,1000,1884,0,11,2895
336,4,4,6,0,0,7677,950,116,8743
208,3,3,3,4,2490,15000,1200,191,18880
150,2,2,2,0,0,6000,667,91,6758
200,3,2,3,0,0,3000,125,46,3171
200,2,3,2,1,1700,15000,667,191,17560
40,2,1,0,3,80,1275,87,17,1459
35,1,1,0,0,0,1150,30,15,1195
35,1,1,0,0,0,900,11,14,925
90,3,2,2,3,980,2500,0,11,3491
300,3,2,5,0,0,11500,2000,173,13670
520,3,4,8,0,0,10000,1008,151,11160
180,3,4,4,22,1545,12000,818,153,14520
160,3,1,2,0,0,5000,225,76,5301
72,2,2,1,0,700,3536,0,28,4264
43,1,1,0,5,1195,680,220,9,2104
120,3,2,2,0,0,6400,547,97,7044
70,2,1,0,0,0,1300,70,20,1390
86,3,2,1,7,890,2500,84,32,3506
67,2,2,2,1,618,2372,0,8,2998
37,1,1,1,21,540,4000,50,51,4641
350,3,5,5,0,0,5500,675,83,6258
70,1,1,2,0,0,1450,5,22,1477
159,2,2,2,12,2078,7000,505,89,9672
220,6,2,2,0,0,4500,125,68,4693
70,3,1,1,10,500,1650,0,21,2171
164,4,4,2,6,2159,5000,386,64,7609
190,3,3,1,8,2173,8000,600,102,10880
190,3,2,2,9,1700,5700,492,73,7965
35,1,1,0,15,300,1500,0,20,1820
110,3,3,2,0,560,3200,88,49,3897
65,3,2,1,2,1000,3200,245,41,4486
392,3,5,5,7,3400,15000,2667,191,21260
114,4,4,2,6,1115,2790,321,36,4262
190,4,4,2,0,0,4450,223,67,4740
115,2,1,0,0,0,1550,0,24,1574
65,2,1,0,7,248,1200,42,16,1506
59,2,1,1,8,0,3000,0,39,3039
68,2,2,2,7,1500,6600,0,84,8184
46,1,1,0,2,553,1437,58,19,2067
57,2,2,2,12,1250,2800,209,36,4295
48,2,1,1,4,243,850,0,11,1104
245,4,4,3,5,3519,6800,1219,87,11630
20,1,1,0,0,602,1800,130,23,2555
45,1,1,0,1,50,1360,0,18,1428
60,1,2,1,10,630,1338,72,17,2057
76,2,2,2,17,640,4200,52,54,4946
84,2,2,1,14,782,5300,145,68,6295
101,3,2,2,7,1097,3200,319,41,4657
310,4,3,3,11,3500,8000,0,102,11600
183,4,3,4,3,2380,5950,192,76,8598
73,2,2,2,2,900,2652,107,9,3668
290,4,3,2,1,2890,7150,862,91,10990
150,3,4,4,14,1250,7925,0,29,9204
68,2,2,2,12,2600,2300,0,30,4930
51,1,1,0,9,367,1950,84,25,2426
120,2,1,0,1,0,2200,113,28,2341
146,3,4,4,15,1510,6000,631,77,8218
104,3,2,2,2,1500,4400,432,56,6388
146,3,4,2,8,1800,11000,592,140,13530
200,3,3,3,0,0,2000,166,31,2197
44,1,1,0,0,0,1250,19,19,1288
42,1,1,2,6,595,3380,0,43,4018
60,2,1,1,0,0,1300,180,20,1500
60,2,2,2,5,540,2000,85,26,2651
50,1,1,1,2,393,647,15,9,1064
63,2,2,1,19,184,4400,136,56,4776
70,2,2,4,0,0,3000,190,46,3236
130,3,2,2,1,1324,3250,571,42,5187
30,1,1,0,2,0,1850,0,24,1874
36,1,1,0,3,450,2500,30,32,3012
257,4,4,4,14,5000,12000,1584,153,18740
198,3,3,0,14,2070,6000,715,77,8862
280,5,5,2,1,4374,12750,929,162,18220
373,4,4,3,12,4500,12750,1417,162,18830
300,2,3,2,8,3000,5120,500,65,8685
220,3,3,3,0,0,2800,250,43,3093
50,1,1,0,19,400,1077,0,14,1491
110,3,2,1,6,1090,1200,217,16,2523
280,5,5,4,13,3100,10000,1167,127,14390
400,4,4,3,0,0,10000,2707,151,12860
245,3,5,4,3,2300,10000,1218,127,13650
320,3,3,2,0,0,7200,600,109,7909
209,4,4,3,7,4300,3900,1084,50,9334
360,4,5,5,0,0,9600,584,145,10330
113,2,3,2,10,1400,13500,375,172,15450
75,3,1,1,1,475,2078,0,7,2560
73,3,1,1,3,547,1140,100,15,1802
130,3,2,1,12,1267,4500,334,58,6159
160,3,3,3,9,2400,10000,584,127,13110
220,3,4,3,16,1500,8000,555,102,10160
185,3,3,2,5,1900,3410,100,44,5454
37,1,1,1,5,880,2600,105,33,3618
60,2,1,0,0,0,1450,0,22,1472
70,1,1,1,12,520,4400,120,56,5096
50,2,1,0,0,0,3100,0,40,3140
85,2,1,0,1,720,3100,28,40,3888
55,2,1,1,2,450,1550,83,20,2103
185,3,5,2,11,2007,3000,806,39,5852
380,4,5,6,8,3150,4900,1737,63,9850
76,3,2,2,14,857,2800,215,36,3908
560,4,4,0,0,0,10970,2917,165,14050
34,1,1,0,1,285,1540,0,20,1845
30,1,1,0,1,1200,1500,25,20,2745
70,2,2,2,8,640,3650,300,47,4637
245,3,4,3,5,4942,14000,2014,178,21130
132,2,2,0,1,978,2900,0,37,3915
55,2,1,1,2,672,1262,29,16,1979
157,3,1,2,11,1776,3000,295,39,5110
102,3,2,0,15,918,2500,248,32,3698
420,3,5,5,0,0,8200,1084,124,9408
65,2,2,1,0,0,2040,0,31,2071
120,3,3,3,11,1800,2500,321,32,4653
35,1,1,0,12,1400,2610,0,34,4044
70,3,2,1,3,650,1300,55,17,2022
26,1,1,0,4,400,4300,60,55,4815
27,1,1,1,6,650,2000,59,26,2735
220,3,3,2,8,1700,11000,542,140,13380
150,2,1,2,0,0,5500,0,83,5583
102,3,2,2,1,1300,1900,340,25,3565
35,1,1,1,7,430,2300,0,30,2760
67,3,1,1,1,351,900,40,12,1303
470,4,4,5,19,6900,6741,0,86,13730
510,4,3,5,0,0,10000,517,151,10670
156,3,4,3,7,1417,5000,500,64,6981
247,4,6,4,16,3600,15000,1742,191,20530
117,3,2,2,15,1450,3100,200,40,4790
55,1,1,1,1,577,5275,80,67,5999
60,2,2,1,11,1158,5500,150,70,6878
300,4,5,5,3,4500,8800,2750,112,16160
36,1,1,1,15,510,2300,105,30,2945
315,4,5,5,20,2500,4000,1000,29,7529
320,4,6,4,0,0,6000,675,91,6766
180,3,4,3,15,1441,6600,690,84,8815
70,2,2,0,14,600,3200,0,41,3841
71,2,1,1,10,1000,3100,97,40,4237
68,3,2,2,9,568,1500,55,20,2143
40,2,1,1,1,700,3300,0,42,4042
38,1,1,0,17,583,1280,100,17,1980
70,2,1,0,0,0,1300,0,20,1320
220,4,3,4,11,1800,3000,1000,39,5839
245,3,5,4,13,2450,11500,1584,146,15680
550,5,6,4,0,0,15000,1119,226,16350
270,4,3,3,0,0,10900,392,164,11460
380,3,3,2,1,3580,11000,1084,140,15800
47,2,1,1,4,260,900,25,12,1197
180,3,3,2,16,2200,11000,131,140,13470
239,3,3,3,0,0,7000,177,106,7283
136,3,4,3,2,1490,3200,500,41,5231
150,2,3,3,0,0,5000,0,76,5076
122,2,2,2,10,1761,3950,640,51,6402
34,1,1,0,4,430,700,70,9,1209
130,2,2,2,5,1500,12000,45,153,13700
90,2,1,1,14,640,2000,75,26,2741
75,1,1,2,8,976,7000,323,89,8388
39,1,1,1,11,650,3500,164,45,4359
210,3,2,2,0,0,3500,101,53,3654
200,4,3,3,14,2400,6400,0,82,8882
100,2,1,0,0,0,1460,84,22,1566
124,3,1,0,8,1200,1200,84,16,2500
150,3,1,2,0,0,3600,334,55,3989
200,3,2,1,2,1750,4500,375,58,6683
80,2,1,0,0,0,2200,0,34,2234
300,4,2,0,5,6000,15000,834,191,22030
40,1,1,1,3,600,2300,34,30,2964
87,2,2,1,3,2100,3337,0,9,5446
230,3,4,3,2,3700,12000,157,153,16010
45,1,1,1,16,450,3900,105,50,4505
38,1,1,0,0,0,1650,0,25,1675
98,3,3,2,0,0,2500,0,38,2538
35,1,1,0,1,250,1305,0,17,1572
170,3,5,3,7,1750,2800,600,36,5186
72,2,1,0,2,606,800,60,11,1477
195,2,3,3,15,2600,9200,250,117,12170
170,2,3,3,16,1350,5900,167,75,7492
360,4,5,2,6,2600,15000,1167,191,18960
156,4,5,3,3,1950,1100,200,14,3264
420,4,5,4,0,600,7225,584,109,8518
110,2,2,1,18,1286,1780,0,23,3089
165,4,3,3,10,2440,6300,1292,80,10110
200,4,5,4,23,2200,6000,1334,77,9611
465,4,4,4,3,4500,6500,1167,83,12250
200,3,4,3,8,1400,7080,0,90,8570
130,3,2,1,4,1134,7900,386,101,9521
52,2,1,1,7,633,1340,8,17,1998
25,1,1,0,8,450,1800,25,23,2298
96,1,1,1,0,0,3500,274,53,3827
93,2,2,2,3,800,3500,200,45,4545
85,2,2,1,6,1200,5300,67,68,6635
80,1,1,1,10,1300,6500,0,83,7883
570,4,6,5,0,0,12000,817,181,13000
150,3,3,3,19,1800,2800,740,36,5376
70,2,2,0,17,600,2000,75,26,2701
167,3,1,0,0,0,1500,0,23,1523
250,4,4,3,6,1850,6970,1580,89,10490
22,1,1,0,25,472,2200,55,28,2755
400,4,5,3,0,0,15000,0,191,15190
272,4,4,4,2,5600,13000,2250,165,21020
30,1,1,1,6,2400,3500,0,45,5945
326,4,4,3,5,5307,8000,2050,102,15460
300,5,3,1,0,0,10000,0,151,10150
80,3,1,1,3,740,1500,63,20,2323
65,2,2,2,19,907,3500,0,45,4452
48,1,1,0,9,350,670,21,9,1050
200,3,4,1,8,2200,6000,375,77,8652
80,2,1,2,0,0,1569,0,24,1593
400,3,4,4,0,0,4172,760,63,4995
70,1,1,0,0,0,1400,16,22,1438
300,3,3,2,0,0,6000,197,91,6288
95,3,2,0,2,0,2350,0,36,2386
40,1,1,0,0,180,850,41,13,1084
380,5,4,2,0,0,8000,1097,121,9218
190,3,3,3,0,0,2950,267,45,3262
55,1,1,1,9,660,2600,73,33,3366
55,2,1,1,0,400,790,24,11,1225
80,3,2,2,12,996,1850,229,24,3099
77,1,1,1,8,0,5700,0,73,5773
80,2,1,0,1,0,1800,209,23,2032
70,2,1,1,9,767,2707,0,11,3485
60,2,2,2,6,1050,2417,344,31,3842
420,5,4,4,7,8000,12000,200,153,20350
78,2,2,2,12,450,2700,0,35,3185
158,3,4,2,4,1699,5760,459,73,7991
180,3,4,3,3,1600,3500,65,45,5210
60,2,1,1,13,550,1620,80,21,2271
50,2,1,1,1,0,800,200,11,1011
318,4,6,4,13,3450,10160,0,129,13740
97,2,2,0,27,1100,10200,0,130,11430
110,2,2,0,0,0,1100,18,17,1135
330,1,3,8,0,0,3147,0,48,3195
68,2,1,2,1,520,1200,74,16,1810
80,2,2,2,0,50,2200,173,34,2457
70,2,1,0,0,0,1362,84,21,1467
200,3,4,5,0,0,5000,350,76,5426
135,3,4,3,12,950,3800,504,49,5303
36,1,1,0,9,385,2150,40,28,2603
63,2,3,1,0,100,1990,110,30,2230
212,4,3,4,1,3300,15000,1272,191,19760
440,4,4,4,0,2200,9810,737,148,12900
45,2,1,0,0,0,1300,109,20,1429
444,4,4,5,0,0,10000,584,151,10740
84,1,1,1,1,929,2500,246,32,3707
495,5,5,4,11,3100,15000,2180,191,20470
36,1,1,1,11,450,3800,55,49,4354
414,4,4,5,0,0,3900,506,59,4465
90,3,2,2,11,522,3000,101,39,3662
50,1,1,0,4,418,520,23,7,968
26,1,1,0,2,470,2200,150,28,2848
132,3,2,2,14,1650,5525,0,19,7194
49,1,1,1,4,486,3200,0,13,3699
84,2,3,2,32,850,8500,450,108,9908
97,3,1,1,2,915,6000,50,77,7042
227,4,3,3,10,4000,10000,1700,127,15830
200,3,3,2,0,0,3500,292,53,3845
12732,3,2,0,3,700,1600,96,21,2417
254,3,4,2,0,0,3000,251,46,3297
88,2,3,2,11,980,6835,0,44,7859
135,2,1,0,2,0,2000,5,26,2031
120,2,1,1,0,0,1600,167,25,1792
246,3,4,4,5,1970,1800,1400,23,5193
87,3,2,1,9,743,1800,109,23,2675
372,5,4,6,0,0,9200,1041,139,10380
85,3,2,3,3,1100,1999,153,26,3278
58,1,1,1,1,475,3500,70,45,4090
160,3,5,2,0,0,12000,334,181,12520
80,1,1,1,0,0,1300,84,20,1404
54,2,1,0,2,571,1700,135,22,2428
128,3,3,2,1,1236,2650,784,34,4704
70,2,1,1,3,681,2400,4,31,3116
80,2,2,1,0,0,1556,0,8,1564
69,3,2,2,7,530,1500,134,20,2184
42,1,1,1,4,500,2200,100,28,2828
132,3,2,3,0,0,2500,59,38,2597
270,3,3,1,0,0,6500,23,98,6621
180,3,3,3,0,0,5000,235,76,5311
38,1,1,0,8,300,550,70,7,927
366,4,5,5,8,4000,15000,1834,191,21030
65,2,2,1,18,826,3509,0,11,4346
42,1,1,1,14,1202,2650,243,34,4129
101,3,4,2,5,1300,3360,340,43,5043
120,3,2,1,7,1400,4675,200,60,6335
280,3,3,7,0,0,8670,450,131,9251
200,4,4,2,8,3000,2800,830,36,6666
42,1,1,0,1,0,830,12,11,853
180,3,2,1,8,2000,12000,334,153,14490
26,1,1,0,6,308,1532,0,20,1860
93,2,1,1,1,390,2150,76,28,2644
115,3,1,2,5,945,4300,300,55,5600
263,4,5,4,21,2900,12500,1588,159,17150
42,2,1,1,4,191,1020,0,13,1224
30,1,1,0,1,0,1459,0,10,1469
70,2,1,2,5,771,2100,55,27,2953
56,2,2,1,11,980,4800,151,61,5992
65,2,1,0,0,0,1800,167,28,1995
48,1,1,0,4,490,500,17,7,1014
95,3,2,1,10,1018,4300,380,55,5753
180,4,3,2,0,1050,4348,167,66,5631
110,3,2,2,14,0,3200,0,41,3241
80,3,2,3,1,1150,1615,160,21,2946
129,2,3,2,16,1100,2376,334,38,3848
226,4,4,3,4,3500,10000,1200,127,14830
152,3,3,1,5,1178,5200,213,66,6657
500,4,4,3,0,0,9000,0,136,9136
78,2,1,3,0,0,1600,163,25,1788
56,1,1,0,12,290,500,19,7,816
120,1,1,4,0,1,3300,275,50,3626
220,3,3,3,0,0,3700,324,56,4080
34,1,1,0,3,460,2415,125,31,3031
60,2,1,1,5,600,3300,67,42,4009
54,1,1,0,2,175,1732,0,6,1913
130,3,2,1,2,1168,6900,233,88,8389
51,2,1,1,12,446,2400,114,31,2991
60,1,1,0,1,0,1250,280,16,1546
300,5,6,2,0,0,8000,800,121,8921
169,4,4,4,9,1800,6450,1140,82,9472
200,3,3,2,8,1400,3695,391,47,5533
174,3,1,1,0,0,3300,236,50,3586
61,2,1,0,1,230,1220,25,16,1491
100,3,3,3,5,1000,3500,417,45,4962
100,3,1,4,0,0,2125,226,32,2383
45,1,2,1,11,495,2200,99,28,2822
65,2,2,1,1,643,2300,63,30,3036
80,2,1,2,2,900,2424,245,31,3600
90,2,1,0,0,0,1800,280,28,2108
281,4,4,8,0,0,10000,847,151,11000
350,3,4,4,0,0,3100,2900,47,6047
380,4,5,4,4,3370,8500,1118,108,13100
396,4,6,3,0,0,6200,613,94,6907
120,3,2,3,0,0,1990,154,30,2174
300,3,5,2,12,2100,13900,809,177,16990
97,2,3,1,5,760,6500,120,83,7463
35,1,1,0,1,260,1400,0,18,1678
20,1,1,0,1,0,1000,84,13,1097
49,2,1,1,3,300,2156,0,8,2464
103,3,2,1,2,1133,1500,137,6,2776
93,3,3,2,15,950,2300,209,30,3489
83,1,1,1,4,500,1080,59,14,1653
158,4,4,3,4,1990,3500,589,45,6124
700,6,6,6,0,0,8500,1542,128,10170
208,3,2,1,5,1749,7000,384,89,9222
147,2,3,2,3,1500,12000,500,153,14150
150,2,2,1,1,650,5900,0,75,6625
135,2,2,1,12,1313,8700,343,111,10470
530,4,4,6,0,0,9520,1334,144,11000
70,2,1,1,3,750,1500,0,20,2270
335,3,4,4,0,0,6200,650,94,6944
87,2,3,2,16,541,5700,216,73,6530
49,2,1,1,9,595,2800,13,36,3444
108,3,2,2,7,1290,5600,435,71,7396
35,1,1,0,0,0,1000,42,16,1058
150,3,2,2,0,0,2500,0,38,2538
92,2,1,1,11,0,6860,0,87,6947
80,4,4,3,5,3450,6000,0,77,9527
32,1,1,1,13,811,3200,174,41,4226
38,1,1,0,11,394,2500,34,32,2960
87,3,2,1,17,850,1400,200,18,2468
80,2,1,1,1,875,24000,0,305,25180
38,1,1,1,14,695,2600,120,33,3448
65,2,1,0,0,0,1200,34,19,1253
100,7,4,0,0,0,4100,118,62,4280
126,2,1,0,13,570,2580,0,33,3183
84,2,2,1,0,0,2200,0,34,2234
70,2,2,1,3,1100,2850,179,37,4166
160,3,2,1,1,185,7693,223,116,8217
85,3,2,1,1,650,1300,75,17,2042
37,1,1,1,4,962,2051,0,12,3025
94,2,1,1,1,525,1200,88,16,1829
138,3,3,0,2,1000,7000,84,89,8173
96,3,3,0,6,470,3572,30,46,4118
41,1,1,1,16,788,2387,17,31,3223
208,3,2,4,0,0,3180,100,48,3328
35,1,1,0,7,400,1200,0,16,1616
45,1,1,0,22,350,1015,33,13,1411
230,2,3,3,17,2575,8000,633,102,11310
200,3,2,4,0,0,3500,500,53,4053
255,4,4,0,15,4000,2500,1484,32,8016
400,4,4,3,1,3000,10000,0,127,13130
297,4,5,5,19,3182,11700,2482,149,17510
600,3,5,8,0,0,7000,748,106,7854
37,1,1,1,1,1700,1196,0,16,2912
36,1,1,0,4,300,1162,19,15,1496
629,4,4,4,0,0,15000,2064,226,17290
100,2,1,0,0,0,1100,25,17,1142
75,2,1,1,0,0,1500,9,23,1532
133,3,3,2,19,2900,14000,898,178,17980
150,3,2,0,1,700,3000,42,39,3781
40,1,1,0,12,370,3300,74,42,3786
93,3,3,0,16,1221,5100,366300,65,372700
400,4,3,3,0,0,8000,1250,121,9371
500,6,6,3,0,0,10630,392,160,11180
35,1,1,1,14,1700,2000,275,26,4001
11,1,1,0,1,300,2100,42,27,2469
275,4,4,3,9,3300,6800,1250,87,11440
320,4,4,2,7,4110,8000,645,102,12860
54,1,1,1,7,767,3800,36,49,4652
660,4,5,5,12,4800,20000,1750,254,26800
330,5,3,6,0,0,10500,1667,158,12330
143,3,3,2,20,1900,8400,539,107,10950
64,2,2,2,51,800,1900,129,25,2854
157,3,2,0,7,1325,4500,347,58,6230
28,1,1,0,5,450,2000,42,26,2518
113,3,4,2,7,1600,4000,591,51,6242
110,3,2,1,1,1130,4500,262,58,5950
90,3,2,1,13,888,2557,0,24,3469
130,3,2,2,15,1400,6200,4000,79,11680
34,1,1,1,6,0,2900,0,37,2937
55,1,1,0,3,420,1824,0,24,2268
101,3,3,2,1,780,4600,330,59,5769
72,1,2,2,19,900,4000,200,51,5151
25,1,1,0,3,300,1000,0,13,1313
45,1,1,0,2,0,1400,69,18,1487
360,5,4,0,7,4800,3000,2084,39,9923
90,2,2,1,0,0,1800,0,28,1828
50,1,1,0,0,464,1190,114,18,1786
180,4,4,4,21,2400,10000,1000,127,13530
55,2,1,1,16,350,1350,69,18,1787
250,1,2,2,0,0,2200,602,34,2836
49,1,1,0,9,400,2264,0,29,2693
500,4,4,3,5,5288,15000,82,191,20560
45,1,1,0,1,300,1340,0,17,1657
104,3,1,0,3,600,700,69,9,1378
250,3,2,8,0,0,7000,472,106,7578
75,3,1,2,3,599,1300,74,17,1990
25,1,1,0,1,0,1049,31,14,1094
320,5,3,8,0,0,14000,917,211,15130
56,1,1,0,9,400,1450,0,19,1869
88,2,1,1,3,800,3400,150,44,4394
60,3,1,1,3,470,1550,0,20,2040
50,1,1,0,1,342,1900,0,25,2267
96,3,2,2,14,1122,8500,285,108,10020
80,2,1,0,1,0,1122,50,15,1187
270,3,2,4,0,0,6500,1167,98,7765
250,4,4,4,4,2850,8500,1167,108,12630
90,3,2,2,2,745,1500,130,20,2395
96,2,1,1,8,795,2500,159,32,3486
80,3,1,1,1,620,1750,0,23,2393
210,3,3,2,5,2970,5500,690,70,9230
144,3,3,2,0,0,5000,109,76,5185
90,2,2,2,9,1649,1400,850,18,3917
82,3,3,2,4,550,1500,153,20,2223
35,1,1,1,1,0,977,30,13,1020
65,2,1,1,0,0,1600,150,25,1775
23,1,1,0,23,399,2100,42,27,2568
50,2,1,1,3,0,1000,0,13,1013
240,3,5,3,14,3500,10800,1250,137,15690
214,3,3,2,1,2016,5900,227,75,8218
90,2,1,1,2,1000,3000,50,39,4089
250,3,5,4,0,0,4600,317,70,4987
330,3,3,2,10,2700,5100,650,65,8515
170,4,4,3,9,1990,8300,594,106,10990
250,4,2,6,0,0,5000,458,76,5534
54,1,2,1,6,400,3500,0,45,3945
378,3,3,3,0,0,6000,285,91,6376
70,2,2,2,10,850,3100,205,40,4195
80,2,2,1,5,898,4200,135,54,5287
52,1,1,1,2,450,4000,130,51,4631
180,3,2,1,11,2900,4500,500,58,7958
80,2,1,0,2,600,1258,0,16,1874
200,2,4,1,0,0,15000,829,226,16060
250,3,3,2,0,0,7000,417,106,7523
90,3,2,0,9,930,2300,84,30,3344
52,1,1,0,3,218,2585,0,10,2813
110,3,1,1,0,0,1500,50,23,1573
150,3,5,3,0,0,4500,189,68,4757
78,2,1,2,7,599,1275,161,17,2052
83,2,3,1,7,1100,1500,42,20,2662
215,3,4,4,10,3313,12000,1252,153,16720
67,1,1,0,0,0,1300,55,20,1375
60,2,1,1,11,500,3400,23,44,3967
136,3,3,0,12,738,3500,115,45,4398
20,1,1,0,1,0,1100,35,14,1149
78,3,1,2,7,1350,2400,150,31,3931
42,1,1,1,2,700,2326,160,9,3195
300,4,4,1,11,3000,7200,700,92,10990
140,2,2,2,8,880,3990,394,51,5315
150,3,2,1,0,0,1320,167,20,1507
200,5,4,5,0,0,3300,250,50,3600
112,2,3,2,24,800,3950,417,51,5218
380,3,2,2,9,3835,6650,667,85,11240
75,3,1,1,1,296,12000,0,181,12480
220,3,5,6,8,2500,6000,500,77,9077
280,4,5,6,1,2000,7500,0,96,9596
34,1,1,0,4,430,700,70,9,1209
24,1,1,1,0,0,1390,0,21,1411
72,2,2,1,18,616,3500,84,45,4245
45,1,1,1,0,0,1600,80,25,1705
38,1,1,1,4,380,2500,0,32,2912
75,2,1,0,5,500,4000,0,51,4551
180,3,2,1,4,1300,4000,218,51,5569
220,3,4,3,8,2021,6000,996,77,9094
352,4,4,4,0,0,8600,479,130,9209
80,1,1,1,2,0,1200,0,16,1216
74,3,2,1,6,995,3000,0,39,4034
103,3,2,2,3,1224,1600,465,21,3310
45,1,1,1,1,3000,5520,0,70,8590
249,4,2,2,0,0,4300,57,65,4422
65,3,1,1,6,550,1900,20,25,2495
182,4,4,3,1,2100,3400,542,44,6086
68,2,2,1,7,489,1877,0,24,2390
800,4,5,8,0,0,12000,2334,181,14520
106,2,1,0,0,160,2000,0,26,2186
78,3,2,2,1,780,1590,230,21,2621
130,3,3,3,23,1290,2800,489,36,4615
100,3,1,0,6,805,3900,120,50,4875
240,3,2,6,0,0,4000,0,61,4061
190,3,3,1,1,2000,9000,492,115,11610
100,2,1,2,0,0,3300,317,50,3667
262,3,4,4,8,4844,15000,2050,191,22090
300,4,5,4,9,3800,7650,667,97,12210
416,3,5,4,15,5300,10000,0,127,15430
55,2,1,1,9,350,1455,0,11,1816
70,1,2,1,3,1054,4000,106,51,5211
580,5,5,4,4,9900,15000,2200,191,27290
84,2,2,2,20,924,2500,0,11,3435
58,2,1,1,1,320,820,39,11,1190
55,1,2,0,17,508,1800,58,23,2389
147,3,3,3,13,1157,3600,309,46,5112
55,2,1,1,11,400,1000,110,13,1523
236,4,5,5,5,2827,5000,1261,64,9152
60,1,1,0,0,0,800,0,13,813
211,2,2,2,0,1,4500,752,68,5321
200,2,4,3,16,4021,12500,1335,159,18020
49,2,1,1,0,400,970,4,13,1387
300,4,5,4,7,1660,3200,1875,41,6776
62,3,1,2,1,750,1400,156,18,2324
350,3,4,2,0,0,7000,507,106,7613
100,3,2,1,1,879,1600,90,21,2590
60,3,1,1,7,630,1700,8,22,2360
60,2,1,1,3,600,2350,19,30,2999
350,4,5,2,0,0,15000,667,226,15890
92,3,4,2,1,804,2200,144,28,3176
165,3,4,6,0,0,4800,100,73,4973
50,2,1,2,8,504,1800,59,23,2386
505,3,5,0,12,4906,8600,2434,109,16050
40,2,1,1,3,320,1200,70,16,1606
900,3,4,8,0,0,20000,3813,301,24110
300,4,4,2,0,0,8500,267,128,8895
24,1,1,0,3,450,2020,0,26,2496
