payment_type,payment_installments,payment_value
boleto,1,339.45
credit_card,2,79.14
credit_card,1,43.38
credit_card,1,427.06
credit_card,4,230.61
credit_card,5,146.04
credit_card,3,57.29
boleto,1,83.17
credit_card,1,49.96
credit_card,1,75.35
credit_card,4,211.91
boleto,1,123.46
boleto,1,161.24
credit_card,1,51.13
credit_card,3,32.94
credit_card,2,29.67
boleto,1,24.84
credit_card,10,175.41
credit_card,1,76.08
credit_card,1,68.43
credit_card,1,31.86
credit_card,1,97.87
credit_card,10,146.27
credit_card,5,71.74
credit_card,1,37.48
credit_card,4,497.54
credit_card,1,37.61
credit_card,2,87.32
credit_card,4,242.1
credit_card,8,298.65
voucher,1,3.72
boleto,1,92.57
credit_card,2,74.78
credit_card,4,225.42
boleto,1,114.33
credit_card,8,95.11
credit_card,1,91.7
credit_card,7,76.29
credit_card,1,0.22
boleto,1,69.73
boleto,1,74.73
voucher,1,1.65
boleto,1,41.43
credit_card,2,119.79
voucher,1,100.0
credit_card,2,131.35
credit_card,6,674.7
credit_card,2,139.42
boleto,1,408.12
credit_card,4,43.09
boleto,1,48.09
boleto,1,134.19
credit_card,7,71.63
credit_card,1,47.04
credit_card,1,71.78
credit_card,4,164.8
credit_card,7,78.21
credit_card,2,69.13
credit_card,2,126.81
debit_card,1,315.54
boleto,1,1290.79
credit_card,4,206.08
voucher,1,76.92
credit_card,7,73.2
boleto,1,150.67
debit_card,1,57.99
credit_card,4,170.71
credit_card,1,124.07
credit_card,4,74.28
credit_card,8,166.58
credit_card,1,84.43
credit_card,7,76.39
credit_card,1,36.75
boleto,1,192.02
credit_card,1,137.32
credit_card,2,351.99
credit_card,1,93.41
voucher,1,14.59
credit_card,2,228.62
credit_card,3,146.66
credit_card,10,190.88
credit_card,1,64.09
credit_card,5,233.42
boleto,1,81.9
credit_card,3,93.78
credit_card,3,179.26
credit_card,1,95.32
credit_card,5,86.64
credit_card,6,455.7
credit_card,4,52.59
credit_card,1,47.0
credit_card,1,163.11
credit_card,1,41.11
credit_card,7,175.99
credit_card,2,49.31
credit_card,1,43.22
credit_card,1,37.78
credit_card,1,165.95
credit_card,6,168.5
credit_card,1,27.77
credit_card,1,45.03
boleto,1,85.14
credit_card,2,146.12
boleto,1,37.37
credit_card,8,415.29
credit_card,3,103.37
credit_card,7,72.25
boleto,1,105.75
credit_card,1,46.01
boleto,1,43.1
credit_card,3,35.18
credit_card,1,83.89
credit_card,10,114.53
credit_card,10,170.48
credit_card,2,63.55
voucher,1,3.08
credit_card,3,151.61
credit_card,1,57.5
credit_card,5,283.61
credit_card,1,37.77
credit_card,1,255.47
boleto,1,85.12
credit_card,10,451.23
credit_card,1,45.0
credit_card,1,73.34
boleto,1,313.2
voucher,1,16.46
credit_card,4,210.18
credit_card,3,144.65
credit_card,1,36.75
credit_card,1,89.27
credit_card,1,93.64
credit_card,3,34.42
credit_card,4,307.18
credit_card,2,125.23
credit_card,1,100.46
boleto,1,276.2
credit_card,4,47.74
credit_card,9,90.28
credit_card,10,177.0
debit_card,1,102.23
credit_card,6,136.91
credit_card,9,196.36
credit_card,3,84.0
boleto,1,243.85
voucher,1,91.66
credit_card,6,209.81
boleto,1,160.22
boleto,1,273.12
credit_card,3,65.22
boleto,1,144.28
credit_card,1,30.1
credit_card,10,176.05
boleto,1,395.32
boleto,1,41.85
debit_card,1,246.82
credit_card,4,91.21
credit_card,2,74.5
credit_card,1,145.07
credit_card,1,85.73
credit_card,1,68.22
boleto,1,28.88
boleto,1,94.21
credit_card,10,548.42
credit_card,3,75.84
credit_card,24,515.7
credit_card,1,57.96
voucher,1,1.17
credit_card,1,204.06
credit_card,6,125.44
credit_card,1,105.71
boleto,1,143.59
credit_card,3,39.7
voucher,1,4.17
credit_card,2,219.18
credit_card,2,47.55
credit_card,10,354.59
voucher,1,50.0
credit_card,3,38.68
credit_card,3,96.71
boleto,1,116.94
credit_card,6,104.34
credit_card,10,256.14
credit_card,8,187.1
credit_card,1,11.27
credit_card,8,88.83
credit_card,5,280.63
boleto,1,167.29
credit_card,6,73.15
boleto,1,99.25
boleto,1,101.12
boleto,1,92.76
credit_card,6,138.5
credit_card,2,124.76
credit_card,5,202.62
credit_card,1,21.09
credit_card,4,67.77
boleto,1,84.36
voucher,1,49.42
credit_card,1,67.57
credit_card,6,117.69
credit_card,10,130.32
credit_card,2,129.64
credit_card,1,31.78
credit_card,1,73.96
credit_card,3,151.69
boleto,1,1019.11
boleto,1,75.5
credit_card,1,80.56
credit_card,3,38.86
credit_card,1,35.78
credit_card,5,216.15
debit_card,1,347.89
credit_card,1,46.52
credit_card,6,66.58
boleto,1,240.34
credit_card,2,39.09
credit_card,1,82.33
credit_card,3,168.15
boleto,1,64.0
credit_card,1,73.13
credit_card,1,288.19
credit_card,4,121.14
boleto,1,149.01
credit_card,1,50.94
credit_card,2,27.77
credit_card,2,144.29
credit_card,4,211.14
credit_card,4,46.63
voucher,1,78.83
credit_card,4,99.9
credit_card,1,77.06
credit_card,8,698.5
credit_card,7,512.79
boleto,1,103.13
credit_card,8,192.16
credit_card,1,32.22
credit_card,1,50.86
boleto,1,49.16
debit_card,1,42.38
credit_card,6,69.31
boleto,1,33.22
boleto,1,226.96
boleto,1,167.95
boleto,1,75.58
credit_card,4,40.16
credit_card,3,65.71
credit_card,10,146.32
credit_card,1,154.14
credit_card,1,22.36
credit_card,1,44.18
credit_card,8,427.98
boleto,1,101.6
credit_card,8,171.0
voucher,1,365.0
credit_card,3,31.34
credit_card,10,2234.66
boleto,1,155.05
voucher,1,50.0
credit_card,6,76.76
credit_card,3,32.38
credit_card,3,362.0
credit_card,1,69.63
boleto,1,121.09
credit_card,3,160.19
credit_card,2,163.24
voucher,1,238.98
credit_card,1,14.65
credit_card,2,30.75
credit_card,2,46.64
boleto,1,188.41
boleto,1,130.33
credit_card,1,55.36
credit_card,6,66.79
credit_card,1,43.56
boleto,1,120.03
credit_card,1,62.23
credit_card,3,260.6
boleto,1,75.08
credit_card,1,16.15
voucher,1,8.06
credit_card,2,81.42
credit_card,3,64.0
boleto,1,165.0
credit_card,6,321.57
boleto,1,98.43
boleto,1,32.79
credit_card,2,159.21
credit_card,3,71.63
credit_card,3,155.63
credit_card,1,212.82
credit_card,3,271.92
credit_card,4,90.25
credit_card,2,558.89
credit_card,4,201.58
credit_card,2,27.68
credit_card,3,162.24
boleto,1,139.38
voucher,1,50.0
credit_card,5,150.64
credit_card,2,57.88
credit_card,6,82.58
credit_card,1,161.1
boleto,1,147.7
boleto,1,40.97
boleto,1,106.29
credit_card,3,298.22
boleto,1,49.0
credit_card,1,81.12
credit_card,4,341.02
credit_card,1,81.14
credit_card,1,124.6
credit_card,1,94.21
credit_card,1,104.55
boleto,1,149.31
credit_card,1,27.59
credit_card,1,340.07
boleto,1,95.21
credit_card,3,173.96
voucher,1,37.06
credit_card,1,38.56
boleto,1,128.66
credit_card,5,258.87
boleto,1,28.59
credit_card,10,168.92
boleto,1,54.0
credit_card,8,81.04
credit_card,1,93.21
credit_card,2,49.31
voucher,1,30.1
credit_card,1,79.79
boleto,1,22.84
credit_card,5,206.7
credit_card,4,82.71
boleto,1,98.62
credit_card,3,138.53
credit_card,5,278.16
credit_card,3,320.58
credit_card,4,47.62
credit_card,2,162.55
credit_card,5,396.52
credit_card,2,138.03
credit_card,10,230.11
credit_card,6,74.07
debit_card,1,142.89
credit_card,2,27.07
credit_card,1,55.69
boleto,1,91.23
boleto,1,204.13
credit_card,1,68.13
boleto,1,60.75
credit_card,8,117.76
credit_card,1,22.0
boleto,1,158.21
credit_card,1,43.78
credit_card,1,100.6
debit_card,1,40.83
credit_card,4,224.39
credit_card,2,76.78
credit_card,10,264.08
credit_card,2,161.45
credit_card,1,37.38
debit_card,1,219.58
credit_card,1,95.42
credit_card,6,213.95
credit_card,10,563.77
credit_card,1,44.34
credit_card,3,44.1
voucher,1,20.0
boleto,1,239.65
credit_card,2,127.98
credit_card,3,58.36
credit_card,2,40.69
credit_card,8,304.52
credit_card,4,209.36
credit_card,7,71.14
boleto,1,72.02
boleto,1,153.09
boleto,1,35.0
boleto,1,289.68
credit_card,6,66.74
credit_card,1,414.08
credit_card,4,58.64
credit_card,4,84.25
credit_card,10,2416.0
credit_card,2,48.83
debit_card,1,138.85
boleto,1,99.37
credit_card,10,276.08
credit_card,5,58.0
voucher,1,20.0
credit_card,4,202.5
voucher,1,60.79
credit_card,8,107.27
credit_card,2,47.05
credit_card,2,172.97
credit_card,8,186.65
credit_card,1,19.29
credit_card,3,134.28
boleto,1,128.88
credit_card,1,9.16
credit_card,3,116.36
voucher,1,24.2
credit_card,4,192.72
credit_card,8,94.49
credit_card,5,135.04
credit_card,6,69.67
credit_card,4,120.09
credit_card,10,107.19
credit_card,2,173.75
credit_card,8,85.85
boleto,1,88.84
credit_card,5,101.34
credit_card,2,134.48
credit_card,10,202.91
voucher,1,1.47
voucher,1,0.65
credit_card,10,686.1
credit_card,2,142.96
credit_card,1,35.43
credit_card,4,102.73
credit_card,2,71.14
credit_card,5,109.5
voucher,1,30.58
credit_card,1,69.12
credit_card,5,154.47
credit_card,2,118.36
voucher,1,62.43
credit_card,2,49.69
voucher,1,50.11
credit_card,5,213.5
voucher,1,23.09
credit_card,2,113.56
credit_card,2,155.14
credit_card,1,132.08
credit_card,1,38.47
credit_card,8,210.82
credit_card,2,69.53
credit_card,1,21.77
credit_card,1,120.44
credit_card,1,66.42
credit_card,1,14.0
boleto,1,671.7
credit_card,3,178.93
credit_card,1,81.14
credit_card,8,85.23
credit_card,1,82.98
boleto,1,173.27
boleto,1,55.1
credit_card,3,142.09
credit_card,3,32.07
credit_card,6,81.06
boleto,1,38.1
credit_card,1,10.59
credit_card,2,65.55
credit_card,2,119.93
credit_card,2,100.48
credit_card,8,354.24
boleto,1,76.33
credit_card,4,283.79
credit_card,1,291.37
credit_card,10,194.08
boleto,1,105.63
debit_card,1,367.2
voucher,1,6.74
boleto,1,153.26
credit_card,9,94.04
boleto,1,37.61
boleto,1,296.19
credit_card,10,537.18
boleto,1,82.97
credit_card,2,83.8
credit_card,2,98.44
voucher,1,100.0
boleto,1,65.31
credit_card,4,120.36
credit_card,3,47.0
boleto,1,511.37
credit_card,5,152.28
credit_card,2,131.25
boleto,1,101.14
credit_card,7,169.11
credit_card,1,46.0
credit_card,1,69.65
voucher,1,237.53
credit_card,1,57.68
boleto,1,199.27
credit_card,1,108.3
voucher,1,18.84
boleto,1,249.56
credit_card,1,70.44
credit_card,1,47.02
credit_card,4,101.34
credit_card,1,68.88
credit_card,10,128.42
boleto,1,121.39
credit_card,3,223.12
credit_card,1,52.71
credit_card,5,555.43
credit_card,1,177.3
credit_card,4,163.84
credit_card,8,400.36
credit_card,1,97.88
boleto,1,26.0
credit_card,8,231.15
credit_card,10,142.2
credit_card,10,110.26
debit_card,1,34.35
credit_card,4,478.56
voucher,1,62.7
credit_card,1,67.02
boleto,1,145.24
credit_card,1,82.73
credit_card,1,1226.84
boleto,1,100.95
boleto,1,76.74
boleto,1,332.07
boleto,1,22.36
boleto,1,87.51
credit_card,1,112.77
credit_card,2,224.87
boleto,1,57.69
credit_card,2,128.31
credit_card,1,208.55
credit_card,1,43.13
credit_card,1,49.94
credit_card,2,123.49
credit_card,1,42.42
boleto,1,473.28
credit_card,1,108.73
credit_card,1,56.78
credit_card,1,76.61
credit_card,15,322.96
credit_card,10,246.28
credit_card,3,138.75
credit_card,1,169.53
credit_card,2,83.99
boleto,1,195.63
credit_card,1,93.12
credit_card,1,77.66
credit_card,1,135.46
credit_card,2,169.49
boleto,1,204.17
voucher,1,24.42
credit_card,8,627.06
credit_card,1,64.61
credit_card,10,101.36
credit_card,3,159.77
voucher,1,80.91
credit_card,10,1149.83
boleto,1,28.85
credit_card,1,27.79
credit_card,3,70.0
credit_card,1,98.15
credit_card,3,200.33
credit_card,1,32.77
credit_card,4,75.35
credit_card,10,119.68
credit_card,2,88.72
credit_card,2,43.1
boleto,1,156.38
credit_card,10,1161.47
credit_card,1,4.6
boleto,1,84.85
credit_card,5,226.14
credit_card,3,168.33
credit_card,1,80.86
boleto,1,32.79
credit_card,1,69.65
boleto,1,32.1
voucher,1,11.8
voucher,1,17.9
credit_card,4,153.7
voucher,1,163.9
credit_card,2,75.68
boleto,1,119.37
boleto,1,130.73
credit_card,1,101.12
debit_card,1,121.44
credit_card,2,128.77
credit_card,4,171.84
credit_card,10,589.75
voucher,1,129.42
credit_card,3,147.64
voucher,1,45.0
credit_card,3,35.59
credit_card,2,94.63
credit_card,4,246.26
credit_card,3,73.38
credit_card,4,144.13
boleto,1,208.48
credit_card,1,64.09
debit_card,1,34.89
credit_card,2,165.98
credit_card,5,50.12
voucher,1,136.54
boleto,1,45.0
credit_card,4,415.78
credit_card,2,40.23
boleto,1,55.22
credit_card,1,32.38
credit_card,3,30.25
credit_card,10,225.12
boleto,1,46.18
credit_card,1,117.97
credit_card,1,31.9
debit_card,1,64.68
credit_card,7,368.38
boleto,1,111.78
credit_card,1,89.5
credit_card,1,45.62
credit_card,1,88.57
credit_card,1,208.09
credit_card,7,836.34
boleto,1,53.88
credit_card,6,257.61
credit_card,1,265.46
credit_card,3,65.5
credit_card,5,153.22
boleto,1,160.51
credit_card,1,53.35
credit_card,1,63.41
credit_card,2,29.75
credit_card,5,155.14
credit_card,1,126.85
credit_card,2,149.05
boleto,1,143.48
credit_card,1,71.82
boleto,1,115.94
credit_card,1,46.23
credit_card,4,92.04
credit_card,8,231.79
credit_card,5,74.16
credit_card,1,38.68
credit_card,1,3.57
credit_card,1,138.6
credit_card,1,119.62
credit_card,3,188.67
credit_card,1,28.5
credit_card,1,105.28
credit_card,3,109.86
credit_card,2,128.88
credit_card,4,89.29
credit_card,2,48.59
credit_card,4,148.32
credit_card,1,117.41
credit_card,1,231.12
credit_card,3,45.01
boleto,1,896.37
credit_card,3,86.02
credit_card,1,50.23
credit_card,2,135.08
credit_card,1,195.91
credit_card,1,79.98
credit_card,4,89.72
credit_card,3,69.22
credit_card,3,102.97
credit_card,4,77.49
credit_card,1,76.08
boleto,1,84.04
boleto,1,49.32
credit_card,1,157.6
credit_card,1,126.99
credit_card,4,134.23
credit_card,1,41.16
credit_card,1,31.0
credit_card,10,183.25
credit_card,6,238.85
credit_card,6,107.78
credit_card,9,113.12
credit_card,3,38.0
credit_card,3,143.78
voucher,1,50.0
credit_card,8,195.9
credit_card,3,77.96
credit_card,1,38.37
credit_card,8,684.01
boleto,1,54.0
boleto,1,41.97
credit_card,10,709.03
credit_card,1,24.38
credit_card,8,131.28
credit_card,3,166.29
credit_card,1,215.76
boleto,1,74.49
credit_card,5,218.55
credit_card,10,185.05
boleto,1,73.4
credit_card,5,120.12
credit_card,3,111.02
boleto,1,191.44
credit_card,9,93.36
boleto,1,249.95
voucher,1,43.91
credit_card,5,76.86
credit_card,1,47.91
credit_card,2,48.13
credit_card,1,86.05
boleto,1,55.65
credit_card,1,91.23
credit_card,1,65.95
voucher,1,53.37
boleto,1,24.6
boleto,1,454.76
credit_card,2,38.23
credit_card,6,67.57
credit_card,3,39.85
credit_card,1,152.35
credit_card,10,231.27
credit_card,7,79.85
boleto,1,29.0
credit_card,4,44.08
credit_card,2,29.38
voucher,1,72.14
credit_card,8,160.76
credit_card,3,79.2
credit_card,2,38.96
credit_card,1,23.61
credit_card,9,211.81
credit_card,3,31.75
voucher,1,71.23
credit_card,3,57.69
credit_card,1,32.38
credit_card,1,85.14
credit_card,4,92.57
credit_card,1,49.09
credit_card,5,82.33
credit_card,6,118.35
boleto,1,163.78
credit_card,5,144.03
credit_card,3,171.09
credit_card,7,698.85
credit_card,2,149.43
credit_card,1,126.64
credit_card,2,115.42
credit_card,1,159.42
credit_card,2,65.06
credit_card,1,72.67
credit_card,3,573.62
credit_card,2,284.06
boleto,1,85.89
boleto,1,57.78
boleto,1,45.0
credit_card,8,314.53
credit_card,1,77.28
credit_card,2,21.1
boleto,1,36.78
credit_card,1,45.05
credit_card,4,210.48
boleto,1,73.07
boleto,1,39.95
credit_card,5,59.28
boleto,1,115.22
credit_card,7,142.99
credit_card,2,28.41
credit_card,1,26.16
credit_card,2,128.31
credit_card,1,37.86
credit_card,10,506.66
credit_card,8,223.02
boleto,1,183.84
credit_card,2,252.38
credit_card,6,532.77
credit_card,1,119.84
credit_card,1,370.23
boleto,1,124.42
voucher,1,9.28
credit_card,10,1925.81
credit_card,7,76.08
boleto,1,46.78
credit_card,2,189.01
credit_card,1,38.14
credit_card,1,69.03
boleto,1,70.02
credit_card,1,104.95
credit_card,1,31.75
voucher,1,5.79
credit_card,2,242.54
boleto,1,114.64
credit_card,3,181.55
credit_card,2,127.97
credit_card,11,129.22
credit_card,5,143.83
credit_card,4,278.06
credit_card,1,24.77
credit_card,4,213.67
credit_card,1,55.83
credit_card,1,41.84
credit_card,10,173.21
credit_card,1,146.37
boleto,1,83.41
credit_card,2,75.9
credit_card,1,40.72
credit_card,8,1344.82
credit_card,8,163.79
credit_card,1,132.49
credit_card,1,67.35
credit_card,2,57.62
credit_card,8,84.23
boleto,1,111.12
credit_card,1,142.76
boleto,1,22.19
credit_card,7,72.18
credit_card,10,492.53
credit_card,10,741.1
credit_card,8,100.57
credit_card,1,68.22
credit_card,1,83.7
credit_card,1,61.05
credit_card,9,116.45
boleto,1,82.63
voucher,1,15.23
credit_card,4,88.09
credit_card,1,51.84
credit_card,4,97.71
credit_card,2,26.28
credit_card,1,67.46
credit_card,1,15.7
credit_card,8,261.46
credit_card,2,257.22
credit_card,6,80.2
credit_card,6,225.86
credit_card,1,121.39
credit_card,2,236.23
credit_card,2,263.45
boleto,1,531.45
credit_card,3,65.14
credit_card,1,37.61
credit_card,1,2.62
voucher,1,105.72
credit_card,2,32.7
credit_card,1,67.05
credit_card,1,80.02
credit_card,4,45.09
credit_card,1,57.67
boleto,1,154.38
credit_card,1,124.26
credit_card,1,50.23
boleto,1,222.92
credit_card,4,83.79
credit_card,2,60.0
boleto,1,129.88
credit_card,5,96.8
voucher,1,3.85
credit_card,5,61.11
voucher,1,39.7
credit_card,3,117.66
boleto,1,27.75
credit_card,2,137.23
credit_card,2,138.5
boleto,1,169.92
boleto,1,88.19
credit_card,5,52.85
boleto,1,144.28
credit_card,1,23.84
credit_card,8,106.38
credit_card,1,10.08
credit_card,1,97.2
credit_card,8,309.07
credit_card,1,147.15
boleto,1,31.75
credit_card,9,99.43
boleto,1,73.34
credit_card,1,383.32
credit_card,2,60.63
credit_card,2,83.42
voucher,1,29.27
credit_card,1,49.1
credit_card,1,67.29
boleto,1,225.67
credit_card,1,64.02
credit_card,4,41.09
credit_card,2,141.58
debit_card,1,129.55
credit_card,1,64.86
credit_card,3,186.71
credit_card,6,1702.35
credit_card,1,100.7
voucher,1,11.12
credit_card,3,96.22
credit_card,1,166.99
credit_card,1,65.76
credit_card,1,37.0
credit_card,3,174.59
voucher,1,50.0
voucher,1,68.32
credit_card,1,38.01
credit_card,8,137.27
credit_card,4,118.35
credit_card,1,228.14
credit_card,4,233.21
voucher,1,79.96
credit_card,1,52.69
credit_card,1,25.39
credit_card,2,105.87
credit_card,2,27.29
boleto,1,577.0
boleto,1,199.51
credit_card,1,25.29
boleto,1,100.0
credit_card,1,26.73
credit_card,5,106.78
credit_card,3,126.86
credit_card,8,137.74
voucher,1,80.0
boleto,1,167.8
credit_card,7,145.57
boleto,1,73.15
credit_card,10,243.72
boleto,1,545.14
credit_card,8,206.88
credit_card,1,129.58
boleto,1,208.64
credit_card,1,66.01
voucher,1,50.0
credit_card,2,87.12
boleto,1,116.07
credit_card,4,203.23
credit_card,1,50.19
credit_card,2,110.42
credit_card,5,118.35
boleto,1,14.67
credit_card,4,225.43
credit_card,5,171.52
credit_card,1,270.16
credit_card,2,39.75
boleto,1,118.62
credit_card,6,155.63
credit_card,1,138.28
credit_card,1,65.69
credit_card,4,139.17
voucher,1,122.37
debit_card,1,73.34
credit_card,1,99.16
credit_card,10,215.14
voucher,1,87.64
credit_card,1,58.18
credit_card,1,114.84
boleto,1,43.17
credit_card,1,56.69
credit_card,8,180.8
credit_card,5,107.84
credit_card,10,230.19
credit_card,1,47.62
voucher,1,50.0
credit_card,5,54.5
voucher,1,12.8
boleto,1,176.2
boleto,1,126.47
credit_card,16,167.37
credit_card,3,174.14
credit_card,10,639.9
credit_card,2,54.78
voucher,1,14.98
credit_card,4,737.62
boleto,1,40.99
credit_card,4,86.02
credit_card,3,244.06
boleto,1,43.71
credit_card,1,57.43
credit_card,7,78.94
credit_card,3,171.55
boleto,1,66.47
credit_card,1,38.01
credit_card,6,269.93
voucher,1,250.0
credit_card,10,106.38
credit_card,1,48.27
voucher,1,46.89
credit_card,4,91.36
credit_card,10,175.25
credit_card,1,116.36
boleto,1,94.77
credit_card,1,170.0
credit_card,10,216.8
credit_card,4,41.01
boleto,1,113.44
credit_card,6,467.89
boleto,1,61.06
credit_card,2,24.75
credit_card,1,123.68
credit_card,6,146.25
credit_card,1,43.22
boleto,1,182.76
credit_card,5,254.47
credit_card,1,47.44
credit_card,2,55.0
boleto,1,135.72
credit_card,4,44.1
credit_card,1,252.38
credit_card,5,91.21
voucher,1,15.39
credit_card,1,62.82
credit_card,3,45.67
boleto,1,32.96
credit_card,10,108.59
credit_card,1,87.0
boleto,1,184.88
credit_card,1,50.0
credit_card,3,140.44
credit_card,1,70.53
credit_card,2,158.09
credit_card,4,109.62
credit_card,3,195.54
credit_card,5,102.84
credit_card,2,171.0
credit_card,4,193.9
credit_card,1,86.83
credit_card,4,137.47
credit_card,6,196.07
credit_card,4,237.78
voucher,1,20.0
credit_card,2,51.88
credit_card,1,28.26
credit_card,2,159.54
credit_card,1,52.23
voucher,1,50.0
credit_card,2,35.19
credit_card,2,66.08
credit_card,3,56.5
credit_card,3,133.75
credit_card,4,132.61
credit_card,3,68.4
credit_card,2,74.16
boleto,1,63.62
credit_card,1,178.74
credit_card,8,184.93
credit_card,1,64.6
credit_card,5,470.62
boleto,1,31.22
boleto,1,102.64
credit_card,6,610.92
credit_card,5,621.35
credit_card,5,68.55
credit_card,1,70.06
credit_card,2,126.42
boleto,1,81.63
voucher,1,22.1
boleto,1,84.05
credit_card,1,87.39
credit_card,1,74.14
credit_card,6,73.49
debit_card,1,153.9
credit_card,3,225.71
credit_card,2,268.62
credit_card,1,125.9
credit_card,1,47.62
credit_card,5,356.79
voucher,1,62.34
